User-ID,ISBN,Book-Rating,Book-Title,Book-Author,Year-Of-Publication,Publisher,rate_cnt,user_rate_cnt
140555,0060916508,10,Their Eyes Were Watching God: A Novel,Zora Neale Hurston,1990,Perennial,52,22
140555,068484477X,10,Stones From The River,Ursula Hegi,1997,Touchstone,125,22
140555,0375706771,7,Midwives: A Novel,Chris Bohjalian,1998,Vintage,153,22
140555,080411109X,8,The Hundred Secret Senses,Amy Tan,1996,Ivy Books,84,22
140555,0452282195,9,The Bluest Eye,Toni Morrison,2000,Plume Books,50,22
154975,0804106304,9,The Joy Luck Club,Amy Tan,1994,Prentice Hall (K-12),194,13
154975,080410753X,9,The Kitchen God'S Wife,Amy Tan,1992,Ivy Books,98,13
154975,0060930535,10,The Poisonwood Bible: A Novel,Barbara Kingsolver,1999,Perennial,218,13
154975,080411109X,9,The Hundred Secret Senses,Amy Tan,1996,Ivy Books,84,13
154975,0684865742,6,Tis: A Memoir,Frank McCourt,2000,Scribner,52,13
177660,0804106304,9,The Joy Luck Club,Amy Tan,1994,Prentice Hall (K-12),194,11
237434,0804106304,7,The Joy Luck Club,Amy Tan,1994,Prentice Hall (K-12),194,11
39396,059035342X,8,Harry Potter And The Sorcerer'S Stone (Harry Potter (Paperback)),J. K. Rowling,1999,Arthur A. Levine Books,313,27
89207,1559029838,8,Call Of The Wild,Jack London,0,Selldowns/no More Orders,54,12
247444,0425163407,8,Unnatural Exposure,Patricia Daniels Cornwell,1998,Berkley Publishing Group,72,12
247444,0425175405,7,Black Notice,Patricia Daniels Cornwell,2000,Berkley Publishing Group,88,12
247444,0385479565,8,The Hot Zone,Richard Preston,1995,Anchor,72,12
247444,0553574574,5,Beach Music,Pat Conroy,1996,Bantam Books,63,12
52853,0515131229,7,Dance Upon The Air (Three Sisters Island Trilogy),Nora Roberts,2003,Jove Books,105,52
52853,0440222656,8,The Horse Whisperer,Nicholas Evans,1996,Dell,140,52
52853,0440212561,9,Outlander,DIANA GABALDON,1992,Dell,105,52
52853,0515132020,6,Heaven And Earth (Three Sisters Island Trilogy),Nora Roberts,2003,Jove Books,76,52
205843,0786867647,9,Lucky Man: A Memoir,Michael J. Fox,2002,Hyperion,65,13
205843,0140293248,5,The Girls' Guide To Hunting And Fishing,Melissa Bank,2000,Penguin Books,165,13
205843,0440215625,9,Dragonfly In Amber,DIANA GABALDON,1993,Dell,70,13
240225,0440215625,10,Dragonfly In Amber,DIANA GABALDON,1993,Dell,70,10
240225,0440212561,10,Outlander,DIANA GABALDON,1992,Dell,105,10
240225,0743227441,10,The Other Boleyn Girl,Philippa Gregory,2002,Touchstone,88,10
28594,059035342X,9,Harry Potter And The Sorcerer'S Stone (Harry Potter (Paperback)),J. K. Rowling,1999,Arthur A. Levine Books,313,25
68760,059035342X,10,Harry Potter And The Sorcerer'S Stone (Harry Potter (Paperback)),J. K. Rowling,1999,Arthur A. Levine Books,313,25
68760,0439064864,10,Harry Potter And The Chamber Of Secrets (Book 2),J. K. Rowling,1999,Scholastic,126,25
68760,0439139597,10,Harry Potter And The Goblet Of Fire (Book 4),J. K. Rowling,2000,Scholastic,137,25
68760,0440236673,8,The Brethren,John Grisham,2000,Island,150,25
86093,059035342X,10,Harry Potter And The Sorcerer'S Stone (Harry Potter (Paperback)),J. K. Rowling,1999,Arthur A. Levine Books,313,10
86093,0312980159,9,Fast Women,Jennifer Crusie,2002,St. Martin's Press,52,10
95923,059035342X,8,Harry Potter And The Sorcerer'S Stone (Harry Potter (Paperback)),J. K. Rowling,1999,Arthur A. Levine Books,313,22
95923,0312278586,8,The Nanny Diaries: A Novel,Emma McLaughlin,2002,St. Martin's Press,226,22
95923,0679746048,9,"Girl, Interrupted",SUSANNA KAYSEN,1994,Vintage,118,22
95923,0385474016,7,"Like Water For Chocolate: A Novel In Monthly Installments With Recipes, Romances And Home Remedies",Laura Esquivel,1994,Anchor Books/Doubleday,59,22
122716,059035342X,9,Harry Potter And The Sorcerer'S Stone (Harry Potter (Paperback)),J. K. Rowling,1999,Arthur A. Levine Books,313,34
122716,038529929X,6,Hannibal,Thomas Harris,1999,Del Sol Press,54,34
122716,055321313X,10,Anne Of Green Gables (Anne Of Green Gables Novels (Paperback)),L.M. MONTGOMERY,1982,Bantam Classics,53,34
122716,0440215625,8,Dragonfly In Amber,DIANA GABALDON,1993,Dell,70,34
122716,0440212561,10,Outlander,DIANA GABALDON,1992,Dell,105,34
122716,0312924585,7,Silence Of The Lambs,Thomas Harris,1991,St. Martin's Press,112,34
151991,059035342X,9,Harry Potter And The Sorcerer'S Stone (Harry Potter (Paperback)),J. K. Rowling,1999,Arthur A. Levine Books,313,10
151991,0439064872,8,Harry Potter And The Chamber Of Secrets (Book 2),J. K. Rowling,2000,Scholastic,189,10
162019,059035342X,10,Harry Potter And The Sorcerer'S Stone (Harry Potter (Paperback)),J. K. Rowling,1999,Arthur A. Levine Books,313,10
162019,0385335482,10,Confessions Of A Shopaholic (Summer Display Opportunity),SOPHIE KINSELLA,2001,Delta,163,10
162019,0743418174,10,Good In Bed,Jennifer Weiner,2002,Washington Square Press,236,10
162019,0385336179,10,Shopaholic Ties The Knot,Sophie Kinsella,2003,Delta,68,10
162019,0385335881,10,Shopaholic Takes Manhattan (Summer Display Opportunity),Sophie Kinsella,2002,Delta,89,10
194614,059035342X,10,Harry Potter And The Sorcerer'S Stone (Harry Potter (Paperback)),J. K. Rowling,1999,Arthur A. Levine Books,313,22
194614,0679429220,5,Midnight In The Garden Of Good And Evil: A Savannah Story,John Berendt,1994,Random House,107,22
194614,0553250426,8,The Clan Of The Cave Bear (Earth'S Children (Paperback)),Jean M. Auel,1984,Bantam Books,89,22
194614,0385424728,4,The Chamber,John Grisham,1994,Doubleday Books,55,22
194614,044021145X,5,The Firm,John Grisham,1992,Bantam Dell Publishing Group,208,22
194614,044651862X,4,The Celestine Prophecy (Celestine Prophecy),James Redfield,1994,Warner Books,72,22
194614,0743436210,4,Hearts In Atlantis,Stephen King,2001,Pocket,70,22
194614,0553250531,7,The Valley Of Horses,JEAN M. AUEL,1984,Bantam,70,22
206438,059035342X,10,Harry Potter And The Sorcerer'S Stone (Harry Potter (Paperback)),J. K. Rowling,1999,Arthur A. Levine Books,313,18
206438,0451526341,9,Animal Farm,George Orwell,2004,Signet,92,18
206438,0345380371,10,Rising Sun,MICHAEL CRICHTON,1992,Ballantine Books,88,18
206438,0451160525,10,"The Gunslinger (The Dark Tower, Book 1)",Stephen King,1994,New American Library,58,18
221232,059035342X,10,Harry Potter And The Sorcerer'S Stone (Harry Potter (Paperback)),J. K. Rowling,1999,Arthur A. Levine Books,313,12
221232,0452264464,10,Beloved (Plume Contemporary Fiction),Toni Morrison,1994,Plume,79,12
221232,0743418174,9,Good In Bed,Jennifer Weiner,2002,Washington Square Press,236,12
221232,0142001805,7,The Eyre Affair: A Novel,Jasper Fforde,2003,Penguin Books,68,12
221232,0141000198,8,Bridget Jones'S Diary,Helen Fielding,2001,Penguin Putnam,78,12
264355,059035342X,5,Harry Potter And The Sorcerer'S Stone (Harry Potter (Paperback)),J. K. Rowling,1999,Arthur A. Levine Books,313,14
264355,155874262X,10,Chicken Soup For The Soul (Chicken Soup For The Soul),Jack Canfield,1993,Health Communications,95,14
264355,0743224574,5,A Beautiful Mind: The Life Of Mathematical Genius And Nobel Laureate John Nash,Sylvia Nasar,2001,Simon & Schuster,50,14
264637,059035342X,10,Harry Potter And The Sorcerer'S Stone (Harry Potter (Paperback)),J. K. Rowling,1999,Arthur A. Levine Books,313,17
264637,0385479565,10,The Hot Zone,Richard Preston,1995,Anchor,72,17
268262,059035342X,10,Harry Potter And The Sorcerer'S Stone (Harry Potter (Paperback)),J. K. Rowling,1999,Arthur A. Levine Books,313,12
268262,0060977493,10,The God Of Small Things,Arundhati Roy,1998,Perennial,97,12
49889,1592400876,10,"Eats, Shoots & Leaves: The Zero Tolerance Approach To Punctuation",Lynne Truss,2004,Gotham Books,56,22
278202,014025448X,2,At Home In Mitford (The Mitford Years),Jan Karon,1996,Viking Books,83,17
278202,0385497466,3,The Brethren,JOHN GRISHAM,2000,Doubleday,61,17
46154,0142000205,6,Icy Sparks,Gwyn Hyman Rubio,2001,Penguin Books,129,12
46154,0375725784,9,A Heartbreaking Work Of Staggering Genius,Dave Eggers,2001,Vintage Books USA,144,12
234399,0142000205,10,Icy Sparks,Gwyn Hyman Rubio,2001,Penguin Books,129,27
234399,0439139597,10,Harry Potter And The Goblet Of Fire (Book 4),J. K. Rowling,2000,Scholastic,137,27
234399,0842329129,5,Left Behind: A Novel Of The Earth'S Last Days (Left Behind No. 1),Tim Lahaye,1996,Tyndale House Publishers,155,27
234399,1558743669,10,"A Child Called \It\"": One Child'S Courage To Survive""",Dave Pelzer,1995,Health Communications,134,27
234399,0688177751,6,Miss Julia Speaks Her Mind : A Novel,Ann B. Ross,2000,Perennial,57,27
234399,0385424728,8,The Chamber,John Grisham,1994,Doubleday Books,55,27
234399,0440226104,10,Black And Blue,ANNA QUINDLEN,1999,Dell,98,27
234399,0141000198,9,Bridget Jones'S Diary,Helen Fielding,2001,Penguin Putnam,78,27
91761,0671003755,8,She'S Come Undone (Oprah'S Book Club (Paperback)),Wally Lamb,1996,Washington Square Press,207,14
91761,0060959037,10,Prodigal Summer: A Novel,Barbara Kingsolver,2001,Perennial,138,14
91761,0060915544,10,The Bean Trees,Barbara Kingsolver,1989,Perennial,117,14
91761,0767905180,6,Jemima J: A Novel About Ugly Ducklings And Swans,Jane Green,2001,Broadway Books,99,14
91761,0375705856,10,Plainsong (Vintage Contemporaries),KENT HARUF,2000,Vintage,67,14
91761,0446520802,6,The Notebook,Nicholas Sparks,1996,Warner Books,56,14
76019,0375700757,7,Cold Mountain : A Novel,CHARLES FRAZIER,1998,Vintage,134,27
79285,0060987103,10,Wicked: The Life And Times Of The Wicked Witch Of The West,Gregory Maguire,1996,Regan Books,156,19
79285,0446670111,10,Einstein'S Dreams,Alan Lightman,1994,Warner Books,52,19
107865,0515133973,9,Midnight Bayou,Nora Roberts,2004,Jove Books,52,22
108480,0515135062,10,Three Fates,Nora Roberts,2004,Jove Books,61,24
108480,051513628X,8,Key Of Light (Key Trilogy (Paperback)),Nora Roberts,2003,Jove Books,50,24
108480,0515128546,8,Tears Of The Moon (Irish Trilogy),Nora Roberts,2000,Jove Books,61,24
127203,1558744630,5,Chicken Soup For The Teenage Soul (Chicken Soup For The Soul),Jack Canfield,1997,Health Communications,51,12
129358,0515126772,10,Jewels Of The Sun (Irish Trilogy),Nora Roberts,2004,Jove Books,63,30
129358,0515128546,10,Tears Of The Moon (Irish Trilogy),Nora Roberts,2000,Jove Books,61,30
150561,051513287X,9,Face The Fire (Three Sisters Island Trilogy),Nora Roberts,2002,Jove Books,89,31
150561,0425154092,9,From Potter'S Field,Patricia Daniels Cornwell,1996,Berkley Publishing Group,98,31
150561,0312983271,7,Full House (Janet Evanovich'S Full Series),Janet Evanovich,2002,St. Martin's Paperbacks,113,31
150561,080411109X,8,The Hundred Secret Senses,Amy Tan,1996,Ivy Books,84,31
150561,006016848X,7,"Men Are From Mars, Women Are From Venus: A Practical Guide For Improving Communication And Getting What You Want In Your Relationships",John Gray,1992,HarperCollins Publishers,57,31
150561,0515132020,9,Heaven And Earth (Three Sisters Island Trilogy),Nora Roberts,2003,Jove Books,76,31
177374,0515131229,10,Dance Upon The Air (Three Sisters Island Trilogy),Nora Roberts,2003,Jove Books,105,56
177374,0439136350,10,Harry Potter And The Prisoner Of Azkaban (Book 3),J. K. Rowling,1999,Scholastic,141,56
177374,0439139597,8,Harry Potter And The Goblet Of Fire (Book 4),J. K. Rowling,2000,Scholastic,137,56
177374,043936213X,10,Harry Potter And The Sorcerer'S Stone (Book 1),J. K. Rowling,2001,Scholastic,53,56
177374,0515128554,9,Heart Of The Sea (Irish Trilogy),Nora Roberts,2000,Jove Books,65,56
177374,0515132020,10,Heaven And Earth (Three Sisters Island Trilogy),Nora Roberts,2003,Jove Books,76,56
177374,0515128546,10,Tears Of The Moon (Irish Trilogy),Nora Roberts,2000,Jove Books,61,56
182746,044022103X,10,One True Thing,Anna Quindlen,1995,Dell,50,13
182746,0446612545,10,The Beach House,James Patterson,2003,Warner Books,104,13
182746,0385505833,10,Skipping Christmas,JOHN GRISHAM,2001,Doubleday,120,13
182746,0345417623,4,Timeline,MICHAEL CRICHTON,2000,Ballantine Books,195,13
182746,0440234743,5,The Testament,John Grisham,1999,Dell,169,13
215278,0312243022,3,The Hours : A Novel,Michael Cunningham,2000,Picador,73,18
119594,0375703063,8,A Virtuous Woman (Oprah'S Book Club (Paperback)),Kaye Gibbons,1997,Vintage Books,55,16
119594,0385335482,4,Confessions Of A Shopaholic (Summer Display Opportunity),SOPHIE KINSELLA,2001,Delta,163,16
119594,0380727501,9,Notes From A Small Island,Bill Bryson,1997,Perennial,50,16
119594,0060502258,8,The Divine Secrets Of The Ya-Ya Sisterhood: A Novel,Rebecca Wells,2002,HarperTorch,166,16
119594,014100018X,9,Chocolat,Joanne Harris,2000,Penguin Books,52,16
88677,0440211263,7,Circle Of Friends,Maeve Binchy,1991,Dell,80,65
88677,0440222656,8,The Horse Whisperer,Nicholas Evans,1996,Dell,140,65
88677,0345369947,8,The Mummy Or Ramses The Damned,Anne Rice,1991,Ballantine Books,56,65
134118,0671894455,7,Forrest Gump (Movie Tie In),Winston Groom,1994,Pocket,50,10
134118,0440213525,8,The Client,John Grisham,1994,Dell Publishing Company,145,10
24846,0385497466,6,The Brethren,JOHN GRISHAM,2000,Doubleday,61,11
24846,0375725784,7,A Heartbreaking Work Of Staggering Genius,Dave Eggers,2001,Vintage Books USA,144,11
24846,0345441036,8,Black House,Stephen King,2002,Ballantine Books,50,11
143909,0380012863,8,Jonathan Livingston Seagull,Richard Bach,1976,Avon,57,21
143909,0380727501,5,Notes From A Small Island,Bill Bryson,1997,Perennial,50,21
143909,0345348036,10,The Princess Bride: S Morgenstern'S Classic Tale Of True Love And High Adventure,WILLIAM GOLDMAN,1987,Del Rey,74,21
143909,0380977788,9,Coraline,Neil Gaiman,2002,HarperCollins,63,21
143909,0451176464,6,Gerald'S Game,Stephen King,2001,Signet Book,68,21
143909,0679735771,7,American Psycho (Vintage Contemporaries),Bret Easton Ellis,2000,Vintage Books USA,55,21
16417,068484477X,9,Stones From The River,Ursula Hegi,1997,Touchstone,125,10
16417,0425162443,8,The Rapture Of Canaan,Sheri Reynolds,1997,Berkley Publishing Group,73,10
207965,0394820371,8,The Phantom Tollbooth,Norton Juster,1993,Yearling Books,58,15
207965,0446679593,5,Suzanne'S Diary For Nicholas,James Patterson,2002,Warner Books,80,15
207965,0440221595,9,The Glass Lake,Maeve Binchy,1996,Dell,56,15
207965,0553274295,8,Where The Red Fern Grows,Wilson Rawls,1984,Random House Children's Books,57,15
16009,0060987103,9,Wicked: The Life And Times Of The Wicked Witch Of The West,Gregory Maguire,1996,Regan Books,156,17
16009,0525947647,9,Lies And The Lying Liars Who Tell Them: A Fair And Balanced Look At The Right,Al Franken,2003,Dutton Books,65,17
16009,0316969443,5,Suzanne'S Diary For Nicholas,James Patterson,2001,"Little, Brown",79,17
16009,0786868716,6,The Five People You Meet In Heaven,Mitch Albom,2003,Hyperion,242,17
16009,0060987529,9,Confessions Of An Ugly Stepsister : A Novel,Gregory Maguire,2000,Regan Books,99,17
16009,0446532231,6,"Dude, Where'S My Country?",Michael Moore,2003,Warner Books,89,17
16009,0385336179,6,Shopaholic Ties The Knot,Sophie Kinsella,2003,Delta,68,17
16009,0743227441,8,The Other Boleyn Girl,Philippa Gregory,2002,Touchstone,88,17
16009,0385335881,7,Shopaholic Takes Manhattan (Summer Display Opportunity),Sophie Kinsella,2002,Delta,89,17
16009,0440235596,8,Tara Road,Maeve Binchy,2000,Dell Publishing Company,95,17
255814,0380718332,8,All That Remains (Kay Scarpetta Mysteries (Paperback)),Patricia D. Cornwell,1993,Avon,63,16
255814,0425154092,9,From Potter'S Field,Patricia Daniels Cornwell,1996,Berkley Publishing Group,98,16
255814,0446394521,8,Daisy Fay And The Miracle Man,Fannie Flagg,1992,Warner Books,57,16
26583,068484267X,10,Angela'S Ashes: A Memoir,Frank McCourt,1999,Scribner,98,11
26583,0684848783,10,Tis : A Memoir,Frank McCourt,1999,Scribner,77,11
26583,1592400876,10,"Eats, Shoots & Leaves: The Zero Tolerance Approach To Punctuation",Lynne Truss,2004,Gotham Books,56,11
238540,0439064872,8,Harry Potter And The Chamber Of Secrets (Book 2),J. K. Rowling,2000,Scholastic,189,10
238540,0439139600,9,Harry Potter And The Goblet Of Fire (Book 4),J. K. Rowling,2002,Scholastic Paperbacks,110,10
129368,0140293248,10,The Girls' Guide To Hunting And Fishing,Melissa Bank,2000,Penguin Books,165,16
129368,0385420161,9,"Like Water For Chocolate: A Novel In Monthly Installments, With Recipes, Romances, And Home Remedies",Laura Esquivel,1992,Doubleday Books,61,16
129368,0312291639,8,The Nanny Diaries: A Novel,Emma McLaughlin,2003,St. Martin's Griffin,167,16
129368,0316780375,8,The Weight Of Water : A Novel Tag: Author Of Resistance And Strange Fits Of Passion,Anita Shreve,1998,Back Bay Books,62,16
169233,0446612545,7,The Beach House,James Patterson,2003,Warner Books,104,18
169233,0151008116,7,Life Of Pi,Yann Martel,2002,Harcourt,94,18
169233,0679746048,5,"Girl, Interrupted",SUSANNA KAYSEN,1994,Vintage,118,18
169233,0345378490,7,Congo,Michael Crichton,1995,Ballantine Books,98,18
169233,0142001430,9,Year Of Wonders,Geraldine Brooks,2002,Penguin Books,88,18
169233,0375700757,7,Cold Mountain : A Novel,CHARLES FRAZIER,1998,Vintage,134,18
169233,0440212561,9,Outlander,DIANA GABALDON,1992,Dell,105,18
169233,0671693816,6,Wifey,Judy Blume,1989,Pocket,56,18
109013,044651652X,10,The Bridges Of Madison County,Robert James Waller,1992,Warner Books,152,11
15135,014025448X,7,At Home In Mitford (The Mitford Years),Jan Karon,1996,Viking Books,83,11
66518,014025448X,10,At Home In Mitford (The Mitford Years),Jan Karon,1996,Viking Books,83,12
66518,0060922532,8,Pigs In Heaven,Barbara Kingsolver,1994,Perennial,53,12
66518,0446604801,8,Jack & Jill (Alex Cross Novels),James Patterson,1997,Warner Books,68,12
66518,0743203631,8,Gap Creek: The Story Of A Marriage,Robert Morgan,2000,Touchstone,58,12
135873,014025448X,7,At Home In Mitford (The Mitford Years),Jan Karon,1996,Viking Books,83,10
135873,0440221471,7,The Runaway Jury,JOHN GRISHAM,1997,Dell,152,10
135873,0452282829,8,We Were The Mulvaneys,Joyce Carol Oates,1996,Plume,139,10
237433,014025448X,9,At Home In Mitford (The Mitford Years),Jan Karon,1996,Viking Books,83,15
237433,0451526341,7,Animal Farm,George Orwell,2004,Signet,92,15
237433,0060930535,9,The Poisonwood Bible: A Novel,Barbara Kingsolver,1999,Perennial,218,15
237433,0375702709,8,A Lesson Before Dying (Vintage Contemporaries (Paperback)),Ernest J. Gaines,1997,Vintage Books USA,83,15
237433,038079487X,7,What Looks Like Crazy On An Ordinary Day,Pearl Cleage,1998,Perennial,98,15
237433,0375700757,5,Cold Mountain : A Novel,CHARLES FRAZIER,1998,Vintage,134,15
123203,0316899984,5,"River, Cross My Heart",Breena Clarke,1999,Little Brown & Company,65,10
123203,0446394521,5,Daisy Fay And The Miracle Man,Fannie Flagg,1992,Warner Books,57,10
191803,1400034779,5,The No. 1 Ladies' Detective Agency (Today Show Book Club #8),Alexander McCall Smith,2003,Anchor,183,12
23288,0553280341,7,B Is For Burglar (Kinsey Millhone Mysteries (Paperback)),Sue Grafton,1986,Bantam,83,19
240051,0060987103,8,Wicked: The Life And Times Of The Wicked Witch Of The West,Gregory Maguire,1996,Regan Books,156,25
120178,0060977493,9,The God Of Small Things,Arundhati Roy,1998,Perennial,97,13
120178,0671027387,7,Deception Point,Dan Brown,2002,Pocket,93,13
120178,031298328X,5,Full Tilt (Janet Evanovich'S Full Series),Janet Evanovich,2003,St. Martin's Paperbacks,51,13
152483,0060977493,5,The God Of Small Things,Arundhati Roy,1998,Perennial,97,12
152483,038082101X,8,Daughter Of Fortune: A Novel,Isabel Allende,2001,HarperTorch,53,12
209147,0060977493,8,The God Of Small Things,Arundhati Roy,1998,Perennial,97,13
209147,0380002930,9,Watership Down,Richard Adams,1976,Avon,100,13
209147,0140067477,7,The Tao Of Pooh,Benjamin Hoff,1983,Penguin Books,101,13
106893,0345384466,6,The Witching Hour (Lives Of The Mayfair Witches),ANNE RICE,1993,Ballantine Books,97,18
165806,080410753X,7,The Kitchen God'S Wife,Amy Tan,1992,Ivy Books,98,21
20336,0671003755,9,She'S Come Undone (Oprah'S Book Club (Paperback)),Wally Lamb,1996,Washington Square Press,207,15
20336,0312278586,7,The Nanny Diaries: A Novel,Emma McLaughlin,2002,St. Martin's Press,226,15
20336,0446364193,8,Along Came A Spider (Alex Cross Novels),James Patterson,1993,Warner Books,116,15
20336,055321313X,9,Anne Of Green Gables (Anne Of Green Gables Novels (Paperback)),L.M. MONTGOMERY,1982,Bantam Classics,53,15
68846,0671003755,8,She'S Come Undone (Oprah'S Book Club (Paperback)),Wally Lamb,1996,Washington Square Press,207,10
93358,0671003755,8,She'S Come Undone (Oprah'S Book Club (Paperback)),Wally Lamb,1996,Washington Square Press,207,11
93358,1878424319,6,The Four Agreements: A Practical Guide To Personal Freedom,Don Miguel Ruiz,1997,Amber-Allen Publishing,62,11
93358,0316666009,6,1St To Die: A Novel,James Patterson,2001,Little Brown and Company,59,11
208251,0671003755,5,She'S Come Undone (Oprah'S Book Club (Paperback)),Wally Lamb,1996,Washington Square Press,207,12
208251,0449219461,5,H Is For Homicide (Kinsey Millhone Mysteries (Paperback)),Sue Grafton,1993,Fawcett Books,52,12
208251,0345391802,7,The Hitchhiker'S Guide To The Galaxy,Douglas Adams,1995,Ballantine Books,72,12
208251,080411109X,6,The Hundred Secret Senses,Amy Tan,1996,Ivy Books,84,12
74106,0553582755,8,One Door Away From Heaven,Dean R. Koontz,2002,Bantam Books,96,11
188483,0553582755,10,One Door Away From Heaven,Dean R. Koontz,2002,Bantam Books,96,17
188483,0446612790,8,2Nd Chance,James Patterson,2003,Warner Vision,90,17
188483,0440236703,10,Tell No One,Harlan Coben,2002,Dell Publishing Company,90,17
188483,0671004530,8,On The Street Where You Live,Mary Higgins Clark,2002,Pocket,84,17
188483,0060938455,8,Fast Food Nation: The Dark Side Of The All-American Meal,Eric Schlosser,2002,Perennial,154,17
188483,0671041789,8,The Green Mile,Stephen King,1999,Pocket,94,17
1674,0375725784,10,A Heartbreaking Work Of Staggering Genius,Dave Eggers,2001,Vintage Books USA,144,16
1674,0345384466,7,The Witching Hour (Lives Of The Mayfair Witches),ANNE RICE,1993,Ballantine Books,97,16
1674,0449912558,5,The Sparrow,MARY DORIA RUSSELL,1997,Fawcett Books,50,16
38933,0375725784,10,A Heartbreaking Work Of Staggering Genius,Dave Eggers,2001,Vintage Books USA,144,16
38933,0060987103,8,Wicked: The Life And Times Of The Wicked Witch Of The West,Gregory Maguire,1996,Regan Books,156,16
38933,0440215625,8,Dragonfly In Amber,DIANA GABALDON,1993,Dell,70,16
38933,0767905180,8,Jemima J: A Novel About Ugly Ducklings And Swans,Jane Green,2001,Broadway Books,99,16
38933,0060987529,8,Confessions Of An Ugly Stepsister : A Novel,Gregory Maguire,2000,Regan Books,99,16
38933,0802130208,5,A Confederacy Of Dunces (Evergreen Book),John Kennedy Toole,1987,Grove Press,69,16
38933,0425152251,9,Sophie'S World: A Novel About The History Of Philosophy,Jostein Gaarder,1996,Berkley Publishing Group,94,16
38933,0553574574,8,Beach Music,Pat Conroy,1996,Bantam Books,63,16
187835,0375725784,5,A Heartbreaking Work Of Staggering Genius,Dave Eggers,2001,Vintage Books USA,144,10
187835,1400034779,8,The No. 1 Ladies' Detective Agency (Today Show Book Club #8),Alexander McCall Smith,2003,Anchor,183,10
187835,1558743669,8,"A Child Called \It\"": One Child'S Courage To Survive""",Dave Pelzer,1995,Health Communications,134,10
187835,034541389X,7,Flesh And Blood,Jonathan Kellerman,2002,Ballantine Books,60,10
245655,0375725784,9,A Heartbreaking Work Of Staggering Genius,Dave Eggers,2001,Vintage Books USA,144,12
245655,0439064872,7,Harry Potter And The Chamber Of Secrets (Book 2),J. K. Rowling,2000,Scholastic,189,12
245655,038572179X,9,Atonement : A Novel,IAN MCEWAN,2003,Anchor,65,12
2030,0140298479,10,Bridget Jones: The Edge Of Reason,Helen Fielding,2001,Penguin Books,113,24
80642,0451167317,3,The Dark Half,Stephen King,1994,Signet Book,68,14
80642,0812550706,8,Ender'S Game (Ender Wiggins Saga (Paperback)),Orson Scott Card,1994,Tor Books,117,14
80642,0446604666,6,Sick Puppy,Carl Hiaasen,2001,Warner Vision,73,14
81303,0440213525,9,The Client,John Grisham,1994,Dell Publishing Company,145,13
176667,0671028375,5,Fatal Voyage,Kathy Reichs,2002,Pocket,51,26
148863,0345438329,8,Big Stone Gap: A Novel (Ballantine Reader'S Circle),Adriana Trigiani,2001,Ballantine Books,92,14
148863,0375502238,9,Blessings,ANNA QUINDLEN,2002,Random House,56,14
148863,0743418204,8,In Her Shoes : A Novel,Jennifer Weiner,2003,Washington Square Press,62,14
98930,0316096199,8,Lucky : A Memoir,Alice Sebold,2002,Back Bay Books,133,17
98930,0345351525,9,The Queen Of The Damned (Vampire Chronicles (Paperback)),Anne Rice,1993,Ballantine Books,100,17
98930,0670880728,9,Bridget Jones'S Diary,Helen Fielding,1998,Viking Books,53,17
36836,0345369947,8,The Mummy Or Ramses The Damned,Anne Rice,1991,Ballantine Books,56,26
49792,051513287X,9,Face The Fire (Three Sisters Island Trilogy),Nora Roberts,2002,Jove Books,89,10
49792,0515126772,9,Jewels Of The Sun (Irish Trilogy),Nora Roberts,2004,Jove Books,63,10
153723,051513287X,7,Face The Fire (Three Sisters Island Trilogy),Nora Roberts,2002,Jove Books,89,19
241749,051513287X,7,Face The Fire (Three Sisters Island Trilogy),Nora Roberts,2002,Jove Books,89,12
14638,1878424319,6,The Four Agreements: A Practical Guide To Personal Freedom,Don Miguel Ruiz,1997,Amber-Allen Publishing,62,18
28523,0439064872,10,Harry Potter And The Chamber Of Secrets (Book 2),J. K. Rowling,2000,Scholastic,189,19
28523,0590353403,10,Harry Potter And The Sorcerer'S Stone (Book 1),J. K. Rowling,1998,Scholastic,119,19
28523,0312278586,10,The Nanny Diaries: A Novel,Emma McLaughlin,2002,St. Martin's Press,226,19
28523,0060928336,10,Divine Secrets Of The Ya-Ya Sisterhood: A Novel,Rebecca Wells,1997,Perennial,320,19
106768,0439064872,7,Harry Potter And The Chamber Of Secrets (Book 2),J. K. Rowling,2000,Scholastic,189,28
106768,0439136369,8,Harry Potter And The Prisoner Of Azkaban (Book 3),J. K. Rowling,2001,Scholastic,133,28
106768,0439139597,9,Harry Potter And The Goblet Of Fire (Book 4),J. K. Rowling,2000,Scholastic,137,28
106768,0440206154,5,Red Dragon,Thomas Harris,2000,Dell Publishing Company,166,28
106768,0066214122,10,Prey: A Novel,Michael Crichton,2002,HarperCollins,91,28
106768,0679444815,6,Timeline,Michael Crichton,1999,Alfred A. Knopf,59,28
106768,0440180295,9,Slaughterhouse Five Or The Children'S Crusade: A Duty Dance With Death,Kurt Vonnegut,1991,Laurel,83,28
106768,0743211375,9,From A Buick 8 : A Novel,Stephen King,2002,Scribner,59,28
106768,0451184963,9,Insomnia,Stephen King,1995,Signet Book,81,28
106768,0451160525,8,"The Gunslinger (The Dark Tower, Book 1)",Stephen King,1994,New American Library,58,28
55178,0439136369,9,Harry Potter And The Prisoner Of Azkaban (Book 3),J. K. Rowling,2001,Scholastic,133,24
